Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18
0.073181659,0.433331366,0.664620504,0.71071096,0.482076865,0.549328643,0.744559124,0.114596292,0.959595013,0.613431266,0.453707172,0.690555628,0.911369584,0.055828789,0.862785677,0.971274623,0.732114232,0.034069012
0.514135628,0.161896639,0.370319187,0.222326623,0.109000725,0.317363888,0.512380038,0.256522554,0.137208511,0.06366783,0.974508436,0.018120039,0.896313,0.637542771,0.621682743,0.299241854,0.515178204,0.136113315
0.926535915,0.906063265,0.656773599,0.020445781,0.062284383,0.948394727,0.623826197,0.760597993,0.26952174,0.924115187,0.601814514,0.127986823,0.762206536,0.753217455,0.94991679,0.114225383,5.36912E-05,0.01179294
0.64607011,0.854904569,0.310017432,0.480377544,0.11941964,0.377602861,0.911510879,0.714445013,0.46921662,0.872914917,0.410149832,0.32046413,0.28800592,0.268405459,0.303116953,0.947365984,0.328485142,0.589272005
0.909619926,0.046038094,0.193203946,0.516467977,0.707883332,0.886312316,0.864956095,0.409897987,0.207265618,0.821607197,0.671490984,0.028319675,0.580596967,0.705332909,0.924505084,0.184894275,0.603704193,0.487934142
0.397288367,0.321297881,0.149259092,0.565755463,0.272476469,0.359392689,0.724248074,0.57569626,0.236395956,0.37012636,0.675809029,0.792753255,0.482285295,0.464222247,0.823670905,0.604314513,0.114808578,0.683016973
0.672244301,0.579344578,0.325753328,0.354157021,0.060585211,0.462980292,0.508219693,0.251807428,0.941930501,0.636566856,0.484455492,0.817266971,0.484544276,0.385204868,0.030793871,0.406441994,0.062313739,0.30056422
0.227331529,0.250435972,0.615616086,0.358333148,0.278909575,0.329182895,0.507829385,0.012614331,0.134240329,0.79807983,0.404474642,0.09777461,0.486156817,0.661921917,0.147091309,0.286385732,0.118395238,0.922195075
0.555976479,0.561473363,0.052240281,0.793660159,0.614959203,0.4348021,0.684084318,0.97733448,0.768998383,0.985688194,0.997760248,0.827088122,0.36694097,0.840038978,0.640932063,0.16444893,0.41542614,0.015615758
0.287341228,0.294763837,0.107661537,0.045724939,0.471889249,0.475899301,0.958213731,0.315568557,0.733193157,0.116898878,0.174601267,0.731413115,0.014199853,0.958838673,0.735646855,0.875300034,0.334638043,0.259591857
0.004650044,0.841530251,0.490310011,0.987216386,0.519226976,0.317757372,0.649909626,0.274695532,0.169378642,0.90707828,0.036210299,0.712959894,0.991261198,0.188155188,0.358412873,0.51676512,0.825297308,0.625213453
0.588965534,0.530393642,0.299646814,0.748135899,0.919349584,0.475315046,0.167211385,0.760441151,0.431898041,0.286585461,0.271383596,0.015960112,0.44042874,0.000725794,0.02134645,0.795231793,0.226519034,0.8329163
0.110539735,0.011213686,0.351104062,0.045222006,0.220161651,0.227799983,0.088193212,0.927586613,0.392606376,0.792389588,0.435817408,0.831479319,0.507328586,0.643869835,0.0656466,0.487806584,0.339298467,0.698832613
0.438495704,0.604153238,0.403132416,0.305101998,0.886103958,0.791465987,0.471407939,0.922332581,0.114366827,0.115626625,0.365485076,0.321040896,0.038766911,0.217457097,0.72382134,0.187878974,0.698836257,0.832802015
0.728123088,0.318044113,0.374586117,0.896831589,0.752325211,0.047103,0.830150946,0.133459016,0.136538783,0.968602043,0.636806662,0.520492755,0.154468609,0.266776896,0.731856718,0.498568905,0.159558362,0.31100583
0.11482002,0.189234228,0.941717224,0.878803984,0.255832012,0.645835854,0.307452653,0.162374417,0.111466842,0.127815762,0.554564813,0.087663878,0.94711039,0.204041736,0.045946173,0.384006538,0.451965413,0.330036371
0.897864399,0.890214356,0.294203021,0.163406418,0.630835293,0.92829224,0.06561803,0.878536531,0.104793039,0.198652519,0.961307178,0.011523525,0.312036794,0.187352783,0.635855852,0.241297095,0.026473317,0.002201228
0.456190347,0.977264867,0.966889323,0.290711255,0.602210039,0.807475326,0.160124759,0.236452522,0.41029667,0.287642616,0.081314983,0.740730777,0.804141455,0.324245776,0.704633294,0.340743382,0.815971919,0.84027396
0.887194079,0.248238312,0.930138829,0.516015232,0.258220526,0.269664209,0.109978812,0.507473141,0.550124994,0.508031242,0.416460008,0.279884892,0.009754106,0.774074721,0.282215552,0.169185678,0.398299455,0.688208403
0.918758261,0.726277096,0.712136699,0.059724454,0.463100974,0.548021564,0.341523097,0.866980612,0.537580848,0.773299092,0.744856421,0.61321036,0.481721025,0.49817303,0.917034981,0.171122591,0.621762765,0.314781455
0.944918515,0.217197587,0.446641393,0.331981375,0.267525613,0.825126102,0.895790214,0.801796245,0.93495651,0.755255285,0.733536587,0.151090602,0.100575979,0.599031401,0.531974117,0.762308159,0.59765227,0.309590278
0.529323293,0.026758619,0.663752173,0.874990383,0.131515314,0.927904462,0.243911417,0.181324403,0.341229046,0.958481264,0.793721293,0.512213076,0.583549783,0.792029368,0.482323419,0.574641611,0.942053349,0.526030884
0.936697655,0.907968909,0.786865331,0.312273,0.960618361,0.578310112,0.273706657,0.591134991,0.308097617,0.808080116,0.273688468,0.458214033,0.504545898,0.38139909,0.469950362,0.633188886,0.309483934,0.413505467
0.639752211,0.165185711,0.147164107,0.613449413,0.485032612,0.675117635,0.536204691,0.43650594,0.878668598,0.203278999,0.28122869,0.312333545,0.013520995,0.753848556,0.346940614,0.298443916,0.592353426,0.565438492
0.40248677,0.632741101,0.826523784,0.648265751,0.6655935,0.551566191,0.039227698,0.48233065,0.044959774,0.566123756,0.266725342,0.967177608,0.741140089,0.806920728,0.071944544,0.201215856,0.824540049,0.761914802
0.76091999,0.636243804,0.643094392,0.928750181,0.458169844,0.106342754,0.41095576,0.047340355,0.495708829,0.375164395,0.722387528,0.942316437,0.265032537,0.30472171,0.20444974,0.61868751,0.553910192,0.819422389
0.500303854,0.783995918,0.095096232,0.118545577,0.370993757,0.460869531,0.275216112,0.062144638,0.153307121,0.428349192,0.295279033,0.664168377,0.768223208,0.0672121,0.940941654,0.912660137,0.54681275,0.508751351
0.189935472,0.219078567,0.980647088,0.396632424,0.893059246,0.542247233,0.301195499,0.491822621,0.165317326,0.974356092,0.957721389,0.893568393,0.521302309,0.375533202,0.359207874,0.40971864,0.615029515,0.580285601
0.750090665,0.395967029,0.539981873,0.902446749,0.776565363,0.572615287,0.565251835,0.960254161,0.269675067,0.010466176,0.980023023,0.35052387,0.286566638,0.62718138,0.474498505,0.703855697,0.623158081,0.587751251
0.032863975,0.60669566,0.211337225,0.102625162,0.418559039,0.766043171,0.964276164,0.685162615,0.845317229,0.280205402,0.706822593,0.87393604,0.237415414,0.462359134,0.821284768,0.472919343,0.697813232,0.323661514
0.748924043,0.633506196,0.433526435,0.324295583,0.38151058,0.724969614,0.251442486,0.279170139,0.514451394,0.794825392,0.558192582,0.47915891,0.354299708,0.987287016,0.264550432,0.419467092,0.511747778,0.232621536
0.734120151,0.210236302,0.067145634,0.125937604,0.044379418,0.40303195,0.101420136,0.969091095,0.88521632,0.74811684,0.002645024,0.7923807,0.880961999,0.63549905,0.809137506,0.767415083,0.854899976,0.171788733
0.523788323,0.892349778,0.316039515,0.081929033,0.650633007,0.978062083,0.719959794,0.280792459,0.529888029,0.219717568,0.505726018,0.764876843,0.89154797,0.262624949,0.11751719,0.001289829,0.140539572,0.373939949
0.703674418,0.445521883,0.72394491,0.491573339,0.115285553,0.427254727,0.557699331,0.50681079,0.501911555,0.438068121,0.191621871,0.533125358,0.744951452,0.748681424,0.30665858,0.933315836,0.874974502,0.212281587
0.601213444,0.290071527,0.882889865,0.268338755,0.342401762,0.651721287,0.096946814,0.44349467,0.581112158,0.42817309,0.225047127,0.191255267,0.304004905,0.65383556,0.121831549,0.174848867,0.367699531,0.972125951
0.299006303,0.017413717,0.885668576,0.679925479,0.399332263,0.581172516,0.030001907,0.769542448,0.787277711,0.191845947,0.037014406,0.345886113,0.302822986,0.001518293,0.987953959,0.647831425,0.199483179,0.407808865
0.671642356,0.252970766,0.425533089,0.236316104,0.450039281,0.498722291,0.703156169,0.102809864,0.73285267,0.344530324,0.056856812,0.497560255,0.719444627,0.397352956,0.657719689,0.4337754,0.54757779,0.998599316
0.182598939,0.477167277,0.113348366,0.251618885,0.369036871,0.174825099,0.117890257,0.472922663,0.943144385,0.256646429,0.315017021,0.469656151,0.455279153,0.214159035,0.956040351,0.217292076,0.244510071,0.930332636
0.909780368,0.13673369,0.977516132,0.491934335,0.747651232,0.1893923,0.805684373,0.163237897,0.86712119,0.993581544,0.423695426,0.098449571,0.804602522,0.859720429,0.771592835,0.474280155,0.900273888,0.944479462
0.63185676,0.721292128,0.263986305,0.090222805,0.589170299,0.869619834,0.983943357,0.656708639,0.016849687,0.750665028,0.698994186,0.427328953,0.30709338,0.967012331,0.081560876,0.88470989,0.966892745,0.443887753
0.535166654,0.380127205,0.038870233,0.935254129,0.033068018,0.543771951,0.143092828,0.551410643,0.635881815,0.694923884,0.586989253,0.387360446,0.407832774,0.717559362,0.449145482,0.486205579,0.301863366,0.830394212
0.910101456,0.461483723,0.4244559,0.488365836,0.607835972,0.517974038,0.121052754,0.779023915,0.044061259,0.818703459,0.878578056,0.364101698,0.46698452,0.705163432,0.931441526,0.601872981,0.206450072,0.213318623
0.478690792,0.256055271,0.382572327,0.841362631,0.578753464,0.904193538,0.464661687,0.72036535,0.118861749,0.667226338,0.621514545,0.057551421,0.05215298,0.890357744,0.332766896,0.156370967,0.750987416,0.268487838
0.625462822,0.653010407,0.160033266,0.401078482,0.721171553,0.173303134,0.076938419,0.132755676,0.447663062,0.88686113,0.086881224,0.55504717,0.747277165,0.135158454,0.788889412,0.818526812,0.294486992,0.90079774
0.80577759,0.697612496,0.752368204,0.529692764,0.015077139,0.181850725,0.681789028,0.761279107,0.34539528,0.550429668,0.532207593,0.87197988,0.423702446,0.197075454,0.314142049,0.945518566,0.968047541,0.046392051
0.57081791,0.288881054,0.146188905,0.125851063,0.598711987,0.523310064,0.042253457,0.692081009,0.773811834,0.508727982,0.560680479,0.795364923,0.013572135,0.236786443,0.969078283,0.383534106,0.665950637,0.417554763
0.799886623,0.656890873,0.666078545,0.925280633,0.452729412,0.359355902,0.888967619,0.562072125,0.60824787,0.937249837,0.809718989,0.126534026,0.68927371,0.500724085,0.481624778,0.680574686,0.940991255,0.455382641
0.052010018,0.967508259,0.77953478,0.256410396,0.877267936,0.499538471,0.209958711,0.968682099,0.293788041,0.179051158,0.256730727,0.323390474,0.519741209,0.764315228,0.254143189,0.352908009,0.707239464,0.58351117
0.914340524,0.02462586,0.197573842,0.463613969,0.426924045,0.441380998,0.692976324,0.476372747,0.145976792,0.94445966,0.244531761,0.503493005,0.789567739,0.699989091,0.064348125,0.70860567,0.183806221,0.801714757
0.592156839,0.93210847,0.648265356,0.6813393,0.123111988,0.592248239,0.058917328,0.140195549,0.62963351,0.667475458,0.789222697,0.77023008,0.403712209,0.817030468,0.681313715,0.941869607,0.039425494,0.51809238
0.69141582,0.301690386,0.514423759,0.820186794,0.321908354,0.008913897,0.380903697,0.375254287,0.252807109,0.881599805,0.830022641,0.51790017,0.022319191,0.843250092,0.627882368,0.970945338,0.784979057,0.300488709
0.847468411,0.413949187,0.100059384,0.944049454,0.379975665,0.811504241,0.189240235,0.000674351,0.215030354,0.657537745,0.087783614,0.186809134,0.092045087,0.698683342,0.18941088,0.813104961,0.007161219,0.95269041
0.228902727,0.587037719,0.263742979,0.370914702,0.194832352,0.690378278,0.760320627,0.921507996,0.287081726,0.771174997,0.585457228,0.29566297,0.830765026,0.672764749,0.764808558,0.082928031,0.942197714,0.288914772
0.573395227,0.112948636,0.870473762,0.538523012,0.173964833,0.500797778,0.902313465,0.914165961,0.898585925,0.741524591,0.053320877,0.801017203,0.44087567,0.599841584,0.397151529,0.173678044,0.158777544,0.032346589
0.85514135,0.029130629,0.599206948,0.816197541,0.666002953,0.770384836,0.762004006,0.994689146,0.57244017,0.520494804,0.67936572,0.104961562,0.178561924,0.865006835,0.520429429,0.060498856,0.806999426,0.193466925
0.182358655,0.216618064,0.501169841,0.295203635,0.529532578,0.336631608,0.663610759,0.756728648,0.578155286,0.009059629,0.027981076,0.134689751,0.799912651,0.02407555,0.02887628,0.225309663,0.229927916,0.483041666
0.38648585,0.470116744,0.242312905,0.500989742,0.247398452,0.511575394,0.819885265,0.936782344,0.127079424,0.17306977,0.005839847,0.503034865,0.878082221,0.545729792,0.454708139,0.740404631,0.049684817,0.52789737
0.305376439,0.739512565,0.117305809,0.761623056,0.033026026,0.641549378,0.94428019,0.932621154,0.875918599,0.671861531,0.169913384,0.98816086,0.05363545,0.336552636,0.38817803,0.358200801,0.916111465,0.091646576
0.329770391,0.796698853,0.860541591,0.354651065,0.467549478,0.579804636,0.953761513,0.692924119,0.993051804,0.375040126,0.723980369,0.802162075,0.515944472,0.53780795,0.98192643,0.530118612,0.782998295,0.898983359
0.770601685,0.392522711,0.647179725,0.434710849,0.499779883,0.651940415,0.77834663,0.926860255,0.727221545,0.273220496,0.878776536,0.80213155,0.829603115,0.659499085,0.755853581,0.550994046,0.695462143,0.285639237
0.54694428,0.507081811,0.717745314,0.15180453,0.574318497,0.485069525,0.184433322,0.97428061,0.68815618,0.56945271,0.066648085,0.409820659,0.458184927,0.137571806,0.386734113,0.812545479,0.527069379,0.754207895
0.990917878,0.832349387,0.079509776,0.161542451,0.815831165,0.436659215,0.71323425,0.680818035,0.061536883,0.293583148,0.225299211,0.221487514,0.68385921,0.977426729,0.706804157,0.820747166,0.573788666,0.703753744
0.99477955,0.848850849,0.047010809,0.567438056,0.832295386,0.381425349,0.477538788,0.435503851,0.463357759,0.979411005,0.61659805,0.677237233,0.248642943,0.158338112,0.489422897,0.083843572,0.969209679,0.001634312
0.17914409,0.373026618,0.051885298,0.899716998,0.612712829,0.440797942,0.149912816,0.374512159,0.574741834,0.908415102,0.336667637,0.175595041,0.800847101,0.486090669,0.028087319,0.492063913,0.66767272,0.130004391
0.786424632,0.341270798,0.775339308,0.515141265,0.999098206,0.584795128,0.518813458,0.937398966,0.763263843,0.973010829,0.086324051,0.177366186,0.806551651,0.245098957,0.110678653,0.681083936,0.971566995,0.741032489
0.596185468,0.536750771,0.561525119,0.094842547,0.856058778,0.819919932,0.204034939,0.528233985,0.87936994,0.042467667,0.68565337,0.959836242,0.493050294,0.377115201,0.345059392,0.00683847,0.643296389,0.960438844
0.390013001,0.075093783,0.612704708,0.171837805,0.698894682,0.637183283,0.988564995,0.813264052,0.369037038,0.933306776,0.231778147,0.009557007,0.041175173,0.214606577,0.28096871,0.818319317,0.767537205,0.181947087
0.658997809,0.879615576,0.006373641,0.134071891,0.754777917,0.123601382,0.029687959,0.587336229,0.599913141,0.88979895,0.411518761,0.744415682,0.389106256,0.068542919,0.61627452,0.100321827,0.258956093,0.696439779
0.917370045,0.372102841,0.709765942,0.946501463,0.98697537,0.272811674,0.313046417,0.932206185,0.806872769,0.879502345,0.11000721,0.307118314,0.932457594,0.424562676,0.343207058,0.310140133,0.589904844,0.194196598
0.400460893,0.122372594,0.822054101,0.28808526,0.305411005,0.790733094,0.674306255,0.726613397,0.900848247,0.125012255,0.27783299,0.492094412,0.59682818,0.603053011,0.991437571,0.822637653,0.920704974,0.773129286
0.213931869,0.163813541,0.381604146,0.621249016,0.534812143,0.953139685,0.16818577,0.813967753,0.452849127,0.481140777,0.436751002,0.720392324,0.602814349,0.50633954,0.889181689,0.779755349,0.709109508,0.337249362
0.397130296,0.365317616,0.41036309,0.831998375,0.255682816,0.975036505,0.550011157,0.928859054,0.724552513,0.895181684,0.082124978,0.980839109,0.928449465,0.074453361,0.373816349,0.521928093,0.611577756,0.737194752
0.900983076,0.03154806,0.932871637,0.18204815,0.823409577,0.310218805,0.558169553,0.249770231,0.987060777,0.382436227,0.367448902,0.699268666,0.295466041,0.251219553,0.559217063,0.024972704,0.979487726,0.863425795
0.67842286,0.113077458,0.201702187,0.162355972,0.265386015,0.686151308,0.359113077,0.986616504,0.971619507,0.526611424,0.971189962,0.818829764,0.380678401,0.981204723,0.754255941,0.595308826,0.066215699,0.504357566
0.134780794,0.636234749,0.175418201,0.931797093,0.436494759,0.984706366,0.85297339,0.740681679,0.718432515,0.077320991,0.47749565,0.055505844,0.783966819,0.270704724,0.698759837,0.080570822,0.22607428,0.047716593
0.452328264,0.303100777,0.389559928,0.662049647,0.750935866,0.610553113,0.973320417,0.932455897,0.601928744,0.616818275,0.052915267,0.902777092,0.367177932,0.166404937,0.45982954,0.135645955,0.097411357,0.844777133
0.549912874,0.561819792,0.821476192,0.472698347,0.947032871,0.286090228,0.955710007,0.833948799,0.540470893,0.200110618,0.028787145,0.257022052,0.802899319,0.170493282,0.882351625,0.311793364,0.381052757,0.641426386
0.371140765,0.519156252,0.790672582,0.48092577,0.086105187,0.387271182,0.951051887,0.978417119,0.397367083,0.499006268,0.109936128,0.091660252,0.305328386,0.049994398,0.01657589,0.410295213,0.241123174,0.39430468
0.783838885,0.047702415,0.882534833,0.943994699,0.01772777,0.166683162,0.024220749,0.411468355,0.438914907,0.408223511,0.487173864,0.800101962,0.704118401,0.731806729,0.773378322,0.623599603,0.641716163,0.676653558
0.863174512,0.061090351,0.644682854,0.77603925,0.377309988,0.13085304,0.473246504,0.084967133,0.947729273,0.050201385,0.355321595,0.392872938,0.524112597,0.772128921,0.616647438,0.407136635,0.879367898,0.392146738
0.606253055,0.532643919,0.079656824,0.392676938,0.575757592,0.893501412,0.925212838,0.688358704,0.373728948,0.00020034,0.853996516,0.574280993,0.422678979,0.198597307,0.158655282,0.122057481,0.468492494,0.901421965
0.690544992,0.918063917,0.521677835,0.834055707,0.630763843,0.006729967,0.952854219,0.70684555,0.337952462,0.377110749,0.727042418,0.625188452,0.242902992,0.103195424,0.600113819,0.336227999,0.539623843,0.167622598
0.182782622,0.761569171,0.867035438,0.805708457,0.932681022,0.605665408,0.887700114,0.096408784,0.544209509,0.228030541,0.419098601,0.985424765,0.868390905,0.752105407,0.412546049,0.583949706,0.582097122,0.862747325
0.446508962,0.045891531,0.377456568,0.286141057,0.123837646,0.738383532,0.104793996,0.961272668,0.836841344,0.566061643,0.211782654,0.154296747,0.969515437,0.433527599,0.124987276,0.850913711,0.679283717,0.490628528
0.619609489,0.375958513,0.085800452,0.582119151,0.426650711,0.437587967,0.305502972,0.984439663,0.071902706,0.411821454,0.538577856,0.857554115,0.865959465,0.762629297,0.274671728,0.940412304,0.673418192,0.071686946
0.018940447,0.204018002,0.393172271,0.996841259,0.798619532,0.779969992,0.940909145,0.652475255,0.2056702,0.328731526,0.206623038,0.466714689,0.620305258,0.938847608,0.465938617,0.659714736,0.206908244,0.509028462
0.633411801,0.696845462,0.931677035,0.152007107,0.887554415,0.609168212,0.258559965,0.778268022,0.936288983,0.320714878,0.241816248,0.519136566,0.045487346,0.455731901,0.896903747,0.632347351,0.341701296,0.593654467
0.094250228,0.600856882,0.995030981,0.222995627,0.847773359,0.56277869,0.94886942,0.619284078,0.95142866,0.898935287,0.853812105,0.206008595,0.012269586,0.523479267,0.064187807,0.692502129,0.097117432,0.165351528
0.036663596,0.956282262,0.533589647,0.313113863,0.331546634,0.117512896,0.317601293,0.351690254,0.736335487,0.349264736,0.772885935,0.934848401,0.523529293,0.075178602,0.816492006,0.709917324,0.773485577,0.320245176
0.597574195,0.215976861,0.311534139,0.06824394,0.298707979,0.181855842,0.805092672,0.806820632,0.527480562,0.825345949,0.004278974,0.88610243,0.066152267,0.107500179,0.315218798,0.257600107,0.064738413,0.579665816
0.081109743,0.662208507,0.33301387,0.300478029,0.147548212,0.321151917,0.745031304,0.666391967,0.482999356,0.470755665,0.072587412,0.493414284,0.352216607,0.414524859,0.83870961,0.76393082,0.683077588,0.730796206
0.682014384,0.431610924,0.607613675,0.62957286,0.020308419,0.680849817,0.162745524,0.296584984,0.47946524,0.727896398,0.414023768,0.360109206,0.378971595,0.256380585,0.029072403,0.033215601,0.719988493,0.24530387
0.5793491,0.252176371,0.235530189,0.928112466,0.748776367,0.839685843,0.990749909,0.660625875,0.328468721,0.417783498,0.25227934,0.082924517,0.704367377,0.47945495,0.390137076,0.067134508,0.892662157,0.090370922
0.46703455,0.682217533,0.009777838,0.534094434,0.39883516,0.548845798,0.753668338,0.419560385,0.332847887,0.353207747,0.000628983,0.625090927,0.260249521,0.881210139,0.594380789,0.597619149,0.336596682,0.604483987
0.602305117,0.735011592,0.667673461,0.726515295,0.362203048,0.130010245,0.743120533,0.401777279,0.1060481,0.195450108,0.994568767,0.84454488,0.40703293,0.444234458,0.185180731,0.66653627,0.564677081,0.427640518
0.310073822,0.893345153,0.250713377,0.590013003,0.623149588,0.405013979,0.010832989,0.856941964,0.568056985,0.803741586,0.217249497,0.646927051,0.091185612,0.992647925,0.882366928,0.010427443,0.001381572,0.101965613
0.914871946,0.354862645,0.818533693,0.979783602,0.969759715,0.540031115,0.09010577,0.096781217,0.261535949,0.635414174,0.058583401,0.118629625,0.027296459,0.745170702,0.285465672,0.076375865,0.294850953,0.460088115
0.88195702,0.825407219,0.11632951,0.978480225,0.14308923,0.006317585,0.984883394,0.526763195,0.367951284,0.924712246,0.985298856,0.756513498,0.702089671,0.788305176,0.255052444,0.937366682,0.758881763,0.35749074
0.019556585,0.803696578,0.311435728,0.485373802,0.857158406,0.594269843,0.62711365,0.245842718,0.068870989,0.681198241,0.759364731,0.195259039,0.417301567,0.522835849,0.241402747,0.762768604,0.562014998,0.831422064
0.025986637,0.967824316,0.889444786,0.62845064,0.315087536,0.05138655,0.222591517,0.659024456,0.393980649,0.605442919,0.401771393,0.978480711,0.862517567,0.977630971,0.503350852,0.558489309,0.057348292,0.313043084
0.095270135,0.322630616,0.313193484,0.994133446,0.640395869,0.707959283,0.241743326,0.998209609,0.904729051,0.705836591,0.87764034,0.570579826,0.25080494,0.401188389,0.727861364,0.233429319,0.565311446,0.527849883
0.914875511,0.180200091,0.294214223,0.352866098,0.448563363,0.889797366,0.028310284,0.717268375,0.014502598,0.380972682,0.428076861,0.165998123,0.556953097,0.606758644,0.401590363,0.870099802,0.463964285,0.740392768
0.130583627,0.528977236,0.384829562,0.083994166,0.673196099,0.38852602,0.449892565,0.859181697,0.319949064,0.341033473,0.727000608,0.284952475,0.376632249,0.879694719,0.790376533,0.838586935,0.688040815,0.714406574
0.884966416,0.26969368,0.588433216,0.320830978,0.10021712,0.365465612,0.948925654,0.788751472,0.683262705,0.764305676,0.350509628,0.461844796,0.021399389,0.222730059,0.923613238,0.046888816,0.00728723,0.176311404
0.774889652,0.452633369,0.917284583,0.447680847,0.329950571,0.993559197,0.854958996,0.937126775,0.237588561,0.261472534,0.826155806,0.107911084,0.378374776,0.237672916,0.712651552,0.004006185,0.63735187,0.784483291
0.050599763,0.899386509,0.237564524,0.822213331,0.785658379,0.817090875,0.305627125,0.915249752,0.092235237,0.490691153,0.299341515,0.386775383,0.209676661,0.881745363,0.925418223,0.952053014,0.423535684,0.109332103
0.433246206,0.386844789,0.596865576,0.074227306,0.599312202,0.160607364,0.873431369,0.449941742,0.157828027,0.18742892,0.8296669,0.795701626,0.137938546,0.352529728,0.820733184,0.03265992,0.729309265,0.917937818
0.818535093,0.543479011,0.839347015,0.655104024,0.636273984,0.876939762,0.36826731,0.88074912,0.629937961,0.549658113,0.022392494,0.970358771,0.491361999,0.910531306,0.648626419,0.490413754,0.748796793,0.756406261
0.219616558,0.147635225,0.07256217,0.354321813,0.781021353,0.835496508,0.131715253,0.623898848,0.879297684,0.892069308,0.993151992,0.921719014,0.49009399,0.971780579,0.388335595,0.339420057,0.417048812,0.302914633
0.126724872,0.57402339,0.876890021,0.812582467,0.351894182,0.986823972,0.976778254,0.449882684,0.399129796,0.712296479,0.141984996,0.9340095,0.933171322,0.302120725,0.52796158,0.586031219,0.544438302,0.715940299
0.647854135,0.710567112,0.77149961,0.467058893,0.452421415,0.016940946,0.487685023,0.047157008,0.763745391,0.115425944,0.135410715,0.768886007,0.665581062,0.44276422,0.200991074,0.325551935,0.529255606,0.141893956
0.27926189,0.995249207,0.90502057,0.283596417,0.170144384,0.558745184,0.588491997,0.233711328,0.200102139,0.548447268,0.016631644,0.558205524,0.273584931,0.491622228,0.524513744,0.135442126,0.606732895,0.508144446
0.773377002,0.615314333,0.346414277,0.47403205,0.608772336,0.835670356,0.841402537,0.009175015,0.390776483,0.434050818,0.899068103,0.904056168,0.667330844,0.448728555,0.166672309,0.474305491,0.455972437,0.301228228
0.03501891,0.452789634,0.276811312,0.466071881,0.546041341,0.744474882,0.808927037,0.442360346,0.663534695,0.960242405,0.815172373,0.269198774,0.732540872,0.415018244,0.417411999,0.080211516,0.77400161,0.733742308
0.250028979,0.15863568,0.74107537,0.067779349,0.588313871,0.221451566,0.384130742,0.198845696,0.241601052,0.04512426,0.257769176,0.655701048,0.117857527,0.80722706,0.510237925,0.788441309,0.738975531,0.111598534
0.236150374,0.299078992,0.688973384,0.760410663,0.042707516,0.913203234,0.241961306,0.690631764,0.748917111,0.900260806,0.538212576,0.984615363,0.716947008,0.853837051,0.992611845,0.646109658,0.783408052,0.17923493
0.11627924,0.184340112,0.254404239,0.847404082,0.276145089,0.000914669,0.822296415,0.817973908,0.788797198,0.527886417,0.396260194,0.133190198,0.871561846,0.464694267,0.846587916,0.975402908,0.715092858,0.896407943
0.667931018,0.385687828,0.646469945,0.80328287,0.028486669,0.733607038,0.176732805,0.75386478,0.134012339,0.872134327,0.223268563,0.16640819,0.195533077,0.961434589,0.995174622,0.342054793,0.128865532,0.411030532
0.572329734,0.411630806,0.12430386,0.486225801,0.4386821,0.265546529,0.967496664,0.833907347,0.093288447,0.393478634,0.582519047,0.778308574,0.266895263,0.860863572,0.678893995,0.151579352,0.472550613,0.365040831
0.398266776,0.921416948,0.698457101,0.500475184,0.490440346,0.101004143,0.942139478,0.727735618,0.04026078,0.41979717,0.145248433,0.384021459,0.683239192,0.548543533,0.757794853,0.272935008,0.462980218,0.554864246
0.533458581,0.515060986,0.611022641,0.646609305,0.856201646,0.37472602,0.60289322,0.299259071,0.288976432,0.044134003,0.393154357,0.421299532,0.703676266,0.698230525,0.961417531,0.254577205,0.885859993,0.253249529
0.975947267,0.378539031,0.766813346,0.789390412,0.95067534,0.370323794,0.799994659,0.580877296,0.459027275,0.683738027,0.989646314,0.224114209,0.593935675,0.065852174,0.095932056,0.426415974,0.557282372,0.100208563
0.87913676,0.699143266,0.121649179,0.220549634,0.128958153,0.760379893,0.464995438,0.621931693,0.009958632,0.158475036,0.17925664,0.407723926,0.057639911,0.451431733,0.954673883,0.541535314,0.369171755,0.861995317
0.486575426,0.493328051,0.404775508,0.564419817,0.596160605,0.601743364,0.714886,0.330682697,0.070779778,0.239875725,0.468581254,0.755106128,0.880073316,0.041068247,0.136928078,0.813588797,0.776515399,0.328453335
0.139547413,0.463590038,0.638408651,0.055980656,0.946280572,0.989677626,0.719496802,0.292712037,0.086783766,0.838825443,0.633754362,0.470547063,0.295944516,0.565834588,0.452497697,0.827745009,0.249506969,0.553667277
0.390241324,0.915650038,0.016803515,0.542809519,0.26056837,0.102351464,0.245360537,0.855751607,0.786076998,0.721361024,0.289743546,0.161768086,0.634732364,0.676092786,0.018949979,0.145361744,0.264331292,0.780028151
0.412498102,0.088700014,0.48463631,0.658697534,0.52236078,0.034459636,0.190178814,0.17615864,0.016356295,0.313245245,0.314706951,0.440657169,0.575295653,0.079387937,0.36633546,0.746617237,0.578216251,0.644732005
0.232056605,0.440507323,0.899909994,0.663013624,0.611196431,0.416015918,0.851132044,0.216789228,0.122738043,0.868230404,0.227360936,0.402764468,0.765216865,0.723219544,0.084074612,0.183593269,0.68268023,0.249514032
